title|likes|url
Indulgence|192853|https://www.webtoons.com/en/fantasy/indulgence/list?title_no=7883
Keys|192120|https://www.webtoons.com/en/action/keys/list?title_no=2742
To Drown In You|191889|https://www.webtoons.com/en/thriller/to-drown-in-you/list?title_no=6755
3X3!|188775|https://www.webtoons.com/en/comedy/3x3/list?title_no=6987
The Scent That Binds Us|187025|https://www.webtoons.com/en/romance/the-scent-that-binds-us/list?title_no=7860
The Demon Faction’s Return|187018|https://www.webtoons.com/en/fantasy/the-demon-factions-return/list?title_no=7170
Spectral Bonds|184654|https://www.webtoons.com/en/supernatural/spectral-bonds/list?title_no=6592
SHOGUNNED|183307|https://www.webtoons.com/en/action/shogunned/list?title_no=4523
Humanoido|181440|https://www.webtoons.com/en/heartwarming/humanoido/list?title_no=6883
The Roguish Guard in a Medieval Fantasy|180532|https://www.webtoons.com/en/fantasy/the-roguish-guard-in-a-medieval-fantasy/list?title_no=7370
Mr. Tiger's Snacks|180367|https://www.webtoons.com/en/slice-of-life/mr-tigers-snacks/list?title_no=7844
Dr. Kim of London|176124|https://www.webtoons.com/en/historical/dr-kim-of-london/list?title_no=7913
The Regressor Only Protects Me|175580|https://www.webtoons.com/en/action/the-regressor-only-protects-me/list?title_no=7236
The Beast Won't Let Me Sleep|174301|https://www.webtoons.com/en/romance/the-beast-wont-let-me-sleep/list?title_no=8162
The Outcast is a Fighter|172704|https://www.webtoons.com/en/action/the-outcast-is-a-fighter/list?title_no=5893
Just Read Me Already!|171988|https://www.webtoons.com/en/fantasy/just-read-me-already/list?title_no=7488
The Genius Prismatic Mage|170971|https://www.webtoons.com/en/fantasy/the-genius-prismatic-mage/list?title_no=7863
Radiant Rewind|170546|https://www.webtoons.com/en/romance/radiant-rewind/list?title_no=7359
Locked Up by My Mad Dog|168085|https://www.webtoons.com/en/romance/locked-up-by-my-mad-dog/list?title_no=7368
Till Crimes Do Us Part|168078|https://www.webtoons.com/en/romance/till-crimes-do-us-part/list?title_no=7521
The Egg Project|164062|https://www.webtoons.com/en/romance/the-egg-project/list?title_no=7583
Guardian Girl|157109|https://www.webtoons.com/en/romance/guardian-girl/list?title_no=6744
Back From Black|154750|https://www.webtoons.com/en/action/back-from-black/list?title_no=6145
My Lovely Bodyguard|154157|https://www.webtoons.com/en/romance/my-lovely-bodyguard/list?title_no=5191
Kindergarten for Divine Beasts|154067|https://www.webtoons.com/en/fantasy/kindergarten-for-divine-beasts/list?title_no=7876
Just a Cat|153460|https://www.webtoons.com/en/fantasy/just-a-cat/list?title_no=7633
Miez|153194|https://www.webtoons.com/en/sf/miez/list?title_no=2719
Winter Breeze|152257|https://www.webtoons.com/en/slice-of-life/winter-breeze/list?title_no=7864
Surviving as the Crown Prince's Childhood Friend|151227|https://www.webtoons.com/en/romance/surviving-as-the-crown-princes-childhood-friend/list?title_no=7568
Her Tiny Highness, the Mastermind|150781|https://www.webtoons.com/en/fantasy/her-tiny-highness-the-mastermind/list?title_no=7565
Space Cheon-ma 3077|150643|https://www.webtoons.com/en/fantasy/space-cheon-ma-3077/list?title_no=7364
Emerald Midnight's Lover|149962|https://www.webtoons.com/en/drama/emerald-midnights-lover/list?title_no=6673
My Fake Crush|149821|https://www.webtoons.com/en/romance/my-fake-crush/list?title_no=8141
23:4|149691|https://www.webtoons.com/en/supernatural/23-4/list?title_no=5968
Dear Summer Sky|149383|https://www.webtoons.com/en/romance/dear-summer-sky/list?title_no=7355
The Siren's Light|148400|https://www.webtoons.com/en/romance/the-sirens-light/list?title_no=7574
Powerless|146085|https://www.webtoons.com/en/action/powerless/list?title_no=6536
Love or Attraction|145332|https://www.webtoons.com/en/romance/love-or-attraction/list?title_no=5965
I’m Not a Soccer Genius!|143917|https://www.webtoons.com/en/sports/im-not-a-soccer-genius/list?title_no=7699
The New Hire’s Secret|142611|https://www.webtoons.com/en/romance/the-new-hires-secret/list?title_no=6990
Supervillainy|142588|https://www.webtoons.com/en/comedy/supervillainy/list?title_no=3759
Adopting a Zombie|142322|https://www.webtoons.com/en/drama/adopting-a-zombie/list?title_no=7062
Reincarnated into a Cursed Game|142003|https://www.webtoons.com/en/fantasy/reincarnated-into-a-cursed-game/list?title_no=7360
Marriage Blues|138373|https://www.webtoons.com/en/romance/marriage-blues/list?title_no=7843
The Witch Doctor of Walpurgis|136106|https://www.webtoons.com/en/romance/the-witch-doctor-of-walpurgis/list?title_no=7479
The Prize of Youth|135889|https://www.webtoons.com/en/romance/the-prize-of-youth/list?title_no=7463
Raising the Second Male Lead’s Son|135745|https://www.webtoons.com/en/romance/raising-the-second-male-leads-son/list?title_no=8199
Emperor of Solo Play|134465|https://www.webtoons.com/en/action/emperor-of-solo-play/list?title_no=7830
The Scarlet Telkemist|133584|https://www.webtoons.com/en/fantasy/the-scarlet-telkemist/list?title_no=5204
Dungeon Crawler Carl|133570|https://www.webtoons.com/en/fantasy/dungeon-crawler-carl/list?title_no=8177
The Bad Son|130744|https://www.webtoons.com/en/action/the-bad-son/list?title_no=6653
Writers Legacy|130264|https://www.webtoons.com/en/action/writers-legacy/list?title_no=7255
The Princess and the Boss|129478|https://www.webtoons.com/en/comedy/the-princess-and-the-boss/list?title_no=7354
Murder Girlband|129229|https://www.webtoons.com/en/drama/murder-girlband/list?title_no=8166
The White Tower’s Rogue Mage|129129|https://www.webtoons.com/en/fantasy/the-white-towers-rogue-mage/list?title_no=7666
The Heavenly Demon Wants a Quiet Life|128959|https://www.webtoons.com/en/action/the-heavenly-demon-wants-a-quiet-life/list?title_no=7501
Jas and Art|128235|https://www.webtoons.com/en/romance/jas-and-art/list?title_no=7573
In the Shadow of the Spring|126643|https://www.webtoons.com/en/romance/in-the-shadow-of-the-spring/list?title_no=7489
Samurai no Tora|126340|https://www.webtoons.com/en/action/samurai-no-tora/list?title_no=3654
Maria: The Deposed Empress|125235|https://www.webtoons.com/en/drama/maria-the-deposed-empress/list?title_no=8133
Katlaya Rising|124801|https://www.webtoons.com/en/action/katlaya-rising/list?title_no=4843
Worth the Candle|124747|https://www.webtoons.com/en/action/worth-the-candle/list?title_no=7061
Clevatess|124461|https://www.webtoons.com/en/action/clevatess/list?title_no=7485
44th Period: Survival Class|123185|https://www.webtoons.com/en/horror/44th-period-survival-class/list?title_no=8013
For Your Murder|122144|https://www.webtoons.com/en/drama/for-your-murder/list?title_no=8163
Justice x Heresy|121975|https://www.webtoons.com/en/romance/justice-x-heresy/list?title_no=7575
A Kiss Before I Sleep|121120|https://www.webtoons.com/en/romance/a-kiss-before-i-sleep/list?title_no=7496
The Wildlands|120249|https://www.webtoons.com/en/fantasy/the-wildlands/list?title_no=2831
False Paradise|119787|https://www.webtoons.com/en/sf/false-paradise/list?title_no=7404
SHIRAI|119636|https://www.webtoons.com/en/romance/shirai/list?title_no=6723
Big Man on the Court|118714|https://www.webtoons.com/en/sports/big-man-on-the-court/list?title_no=4493
Enoch: The Shining Tree|117998|https://www.webtoons.com/en/action/enoch-the-shining-tree/list?title_no=6889
Our Guild's Idol|117362|https://www.webtoons.com/en/romance/our-guilds-idol/list?title_no=7884
Artifact-Devouring Player|116464|https://www.webtoons.com/en/action/artifact-devouring-player/list?title_no=8200
The Zenith|116072|https://www.webtoons.com/en/fantasy/the-zenith/list?title_no=7529
My Killer Boyfriend|116024|https://www.webtoons.com/en/romance/my-killer-boyfriend/list?title_no=6204
The Fallen Sage Rises to Power|114556|https://www.webtoons.com/en/action/the-fallen-sage-rises-to-power/list?title_no=7419
The Princess is Now the Duke|112875|https://www.webtoons.com/en/drama/the-princess-is-now-the-duke/list?title_no=7570
Escape from Oz|111806|https://www.webtoons.com/en/comedy/escape-from-oz/list?title_no=2761
The Black Serpent|111524|https://www.webtoons.com/en/action/the-black-serpent/list?title_no=7362
Void Man|111172|https://www.webtoons.com/en/action/void-man/list?title_no=7005
Sonic the Hedgehog|110870|https://www.webtoons.com/en/graphic-novel/sonic-the-hedgehog/list?title_no=7683
Asura|108939|https://www.webtoons.com/en/action/asura/list?title_no=6884
Vigilante|108662|https://www.webtoons.com/en/action/vigilante/list?title_no=5555
Castaway Marriage|108640|https://www.webtoons.com/en/romance/castaway-marriage/list?title_no=7879
Bride of the Afterworld|108174|https://www.webtoons.com/en/romance/bride-of-the-afterworld/list?title_no=7459
Zombie Funeral Services|107841|https://www.webtoons.com/en/thriller/zombie-funeral-services/list?title_no=6650
Dragon Savior|107299|https://www.webtoons.com/en/fantasy/dragon-savior/list?title_no=4687
Rise of the Devourer|107016|https://www.webtoons.com/en/action/rise-of-the-devourer/list?title_no=7818
The Memory Shop|106394|https://www.webtoons.com/en/heartwarming/the-memory-shop/list?title_no=7356
Find My Crown|106007|https://www.webtoons.com/en/romance/find-my-crown/list?title_no=7499
Momfluencer|105859|https://www.webtoons.com/en/drama/momfluencer/list?title_no=7524
Combat Ward|105756|https://www.webtoons.com/en/action/combat-ward/list?title_no=7454
The Reluctant Demon Cult Leader|105559|https://www.webtoons.com/en/action/the-reluctant-demon-cult-leader/list?title_no=7305
On Your Knees, Your Highness!|104876|https://www.webtoons.com/en/romance/on-your-knees-your-highness/list?title_no=8201
The Tyrant of the Apocalypse Returns|104791|https://www.webtoons.com/en/action/the-tyrant-of-the-apocalypse-returns/list?title_no=7522
The End of Ma'at|104740|https://www.webtoons.com/en/action/the-end-of-ma-at/list?title_no=3929
Eat Before You Go|103365|https://www.webtoons.com/en/fantasy/eat-before-you-go/list?title_no=8241
Love Sickubus|101651|https://www.webtoons.com/en/fantasy/love-sickubus/list?title_no=4839
Beastly Things|100058|https://www.webtoons.com/en/supernatural/beastly-things/list?title_no=7951
All Colors of Snow|98813|https://www.webtoons.com/en/romance/all-colors-of-snow/list?title_no=7519
Thiendavis: The Road to Salvation|97941|https://www.webtoons.com/en/romance/thiendavis-the-road-to-salvation/list?title_no=7497
Tower of God: Urek Mazino|96787|https://www.webtoons.com/en/fantasy/tower-of-god-urek-mazino/list?title_no=8136
Dungeon Porter|95002|https://www.webtoons.com/en/fantasy/dungeon-porter/list?title_no=7914
Amongst the Tainted|94744|https://www.webtoons.com/en/fantasy/amongst-the-tainted/list?title_no=7877
The Forbidden Marriage|93979|https://www.webtoons.com/en/historical/the-forbidden-marriage/list?title_no=7523
King Game|92788|https://www.webtoons.com/en/action/king-game/list?title_no=6303
Starting Over With the Dead You|92480|https://www.webtoons.com/en/romance/starting-over-with-the-dead-you/list?title_no=6988
Overtime Elite|91244|https://www.webtoons.com/en/sports/overtime-elite/list?title_no=6724
No Benefits for the Reincarnated|89420|https://www.webtoons.com/en/fantasy/no-benefits-for-the-reincarnated/list?title_no=7936
Don't Worry, Dear NPC!|89304|https://www.webtoons.com/en/slice-of-life/dont-worry-dear-npc/list?title_no=7490
Why You Shouldn't Enter a Haunted House|88937|https://www.webtoons.com/en/horror/why-you-shouldnt-enter-a-haunted-house/list?title_no=7861
MoonRise|88232|https://www.webtoons.com/en/action/moonrise/list?title_no=4429
S.K.T(Swallow Knights Tales)|87988|https://www.webtoons.com/en/fantasy/skt-swallow-knights-tales/list?title_no=6313
Beyond Our Marriage Contract|86970|https://www.webtoons.com/en/romance/beyond-our-marriage-contract/list?title_no=7915
Trace Keeper|86837|https://www.webtoons.com/en/supernatural/trace-keeper/list?title_no=5206
Pieces of Humans|85844|https://www.webtoons.com/en/thriller/pieces-of-humans/list?title_no=6850
Maybe Undefeatable|85787|https://www.webtoons.com/en/action/maybe-undefeatable/list?title_no=7848
The Villainess is Bothered By Male Leads|85504|https://www.webtoons.com/en/romance/the-villainess-is-bothered-by-male-leads/list?title_no=8291
BOSS RETURN|83538|https://www.webtoons.com/en/action/boss-return/list?title_no=6740
The Bathroom Ghost|83050|https://www.webtoons.com/en/comedy/the-bathroom-ghost/list?title_no=7595
The Bathroom Ghost|83042|https://www.webtoons.com/en/comedy/the-bathroom-ghost/list?title_no=7595
The Formerly Number One Ranked Rookie|81954|https://www.webtoons.com/en/fantasy/the-formerly-number-one-ranked-rookie/list?title_no=7645
Nexus Point|81062|https://www.webtoons.com/en/sf/nexus-point/list?title_no=2965
The Monster Dame Requests Maternity Leave|80292|https://www.webtoons.com/en/romance/the-monster-dame-requests-maternity-leave/list?title_no=8190
Deadpoint|79425|https://www.webtoons.com/en/sports/deadpoint/list?title_no=7405
Mr. Delivery Knight|78056|https://www.webtoons.com/en/comedy/mr-delivery-knight/list?title_no=7881
How to Send Your Husband to Hell|77759|https://www.webtoons.com/en/fantasy/how-to-send-your-husband-to-hell/list?title_no=8386
The Death of Kindness|77609|https://www.webtoons.com/en/action/the-death-of-kindness/list?title_no=7065
Change Your Story|76796|https://www.webtoons.com/en/comedy/change-your-story/list?title_no=7591
The Fistfighting Genius Mage|76790|https://www.webtoons.com/en/action/the-fistfighting-genius-mage/list?title_no=8018
You're So Pretty|76002|https://www.webtoons.com/en/fantasy/youre-so-pretty/list?title_no=7937
Zero0: A Space-Time Mage|75029|https://www.webtoons.com/en/action/zero0-a-space-time-mage/list?title_no=7643
At Arm's Length|73818|https://www.webtoons.com/en/drama/at-arms-length/list?title_no=3653
Mindful Love|73799|https://www.webtoons.com/en/romance/mindful-love/list?title_no=6846
War of Corpses|72551|https://www.webtoons.com/en/fantasy/war-of-corpses/list?title_no=8034
No Kids Zone|71498|https://www.webtoons.com/en/sf/no-kids-zone/list?title_no=7779
Raising Hell|70880|https://www.webtoons.com/en/comedy/raising-hell/list?title_no=4472
Ari, San, and the Reaper|70440|https://www.webtoons.com/en/action/ari-san-and-the-reaper/list?title_no=6207
Ark of the Law|69864|https://www.webtoons.com/en/fantasy/ark-of-the-law/list?title_no=7207
Royale|68870|https://www.webtoons.com/en/mystery/royale/list?title_no=2748
Tiki-Taka|68160|https://www.webtoons.com/en/sports/tiki-taka/list?title_no=7858
Blood System|67993|https://www.webtoons.com/en/action/blood-system/list?title_no=7528
Defeating Dungeons via Copy Paste!|67960|https://www.webtoons.com/en/action/defeating-dungeons-via-copy-paste/list?title_no=8197
Girl Friend|66843|https://www.webtoons.com/en/romance/girl-friend/list?title_no=8161
The Graymark|66615|https://www.webtoons.com/en/action/the-graymark/list?title_no=7400
When the Archduke’s Leash Is Pulled|63664|https://www.webtoons.com/en/romance/when-the-archdukes-leash-is-pulled/list?title_no=8377
Angel Wings|61408|https://www.webtoons.com/en/drama/angel-wings/list?title_no=6920
Leveling Up in an Exclusive Dungeon|61174|https://www.webtoons.com/en/action/leveling-up-in-an-exclusive-dungeon/list?title_no=8242
Over the Top|61093|https://www.webtoons.com/en/action/over-the-top/list?title_no=7301
Light of Arad: Forerunner|60613|https://www.webtoons.com/en/action/light-of-arad-forerunner/list?title_no=6888
Kowloon: COPÓKA|59802|https://www.webtoons.com/en/action/kowloon-copoka/list?title_no=7371
The Returned C-Rank Tank Won't Die!|58974|https://www.webtoons.com/en/action/the-returned-c-rank-tank-wont-die/list?title_no=8474
Demon Lord|55821|https://www.webtoons.com/en/action/demon-lord/list?title_no=7486
The Genius Swordsman of Mount Hua|51880|https://www.webtoons.com/en/action/the-genius-swordsman-of-mount-hua/list?title_no=7882
Escaping the Illusion|50756|https://www.webtoons.com/en/drama/escaping-the-illusion/list?title_no=6547
Blood Breaker|49814|https://www.webtoons.com/en/action/blood-breaker/list?title_no=7584
Day of Disaster|49099|https://www.webtoons.com/en/mystery/day-of-disaster/list?title_no=7205
Regressed, but the World Didn’t End|48394|https://www.webtoons.com/en/action/regressed-but-the-world-didnt-end/list?title_no=7885
To Get Her|47832|https://www.webtoons.com/en/romance/to-get-her/list?title_no=7582
The Masters of Heaven and Earth|47258|https://www.webtoons.com/en/action/the-masters-of-heaven-and-earth/list?title_no=7845
Paradise on Earth|46695|https://www.webtoons.com/en/thriller/paradise-on-earth/list?title_no=8332
Proof of Dignity|45815|https://www.webtoons.com/en/drama/proof-of-dignity/list?title_no=8211
Death Is My BFF|44106|https://www.webtoons.com/en/supernatural/death-is-my-bff/list?title_no=7687
Level 999 Goblin|44049|https://www.webtoons.com/en/fantasy/level-999-goblin/list?title_no=8389
In the Spirit of the Law|44003|https://www.webtoons.com/en/drama/in-the-spirit-of-the-law/list?title_no=7692
Fatal Reset|43852|https://www.webtoons.com/en/action/fatal-reset/list?title_no=7167
Miro in Memory|43684|https://www.webtoons.com/en/fantasy/miro-in-memory/list?title_no=7780
The Good Student|42743|https://www.webtoons.com/en/romance/the-good-student/list?title_no=8017
It’s My Life|41610|https://www.webtoons.com/en/comedy/its-my-life/list?title_no=7926
Justice Deserved|41541|https://www.webtoons.com/en/action/justice-deserved/list?title_no=7778
Legend of the Holy Sword|41360|https://www.webtoons.com/en/comedy/legend-of-the-holy-sword/list?title_no=8003
Kill to Live|39263|https://www.webtoons.com/en/action/kill-to-live/list?title_no=7302
Ancient Animal Tales|39157|https://www.webtoons.com/en/drama/ancient-animal-tales/list?title_no=8202
Sounds Like|38824|https://www.webtoons.com/en/drama/sounds-like/list?title_no=8134
Cyberpunk 2077|38613|https://www.webtoons.com/en/graphic-novel/cyberpunk-2077/list?title_no=7820
The Regressed Doctor Just Wanted to Live Quietly|38560|https://www.webtoons.com/en/fantasy/the-regressed-doctor-just-wanted-to-live-quietly/list?title_no=8196
I Raised a Villain|37149|https://www.webtoons.com/en/romance/i-raised-a-villain/list?title_no=7646
Your Sweet Breath|36890|https://www.webtoons.com/en/fantasy/your-sweet-breath/list?title_no=8140
Elegant Aubrey|36150|https://www.webtoons.com/en/romance/elegant-aubrey/list?title_no=8374
The Law of Immutability|35903|https://www.webtoons.com/en/drama/the-law-of-immutability/list?title_no=8371
Trauma Center: Dr. Baek|35689|https://www.webtoons.com/en/drama/trauma-center-dr-baek/list?title_no=7880
Addicted to You|33397|https://www.webtoons.com/en/romance/addicted-to-you/list?title_no=8367
Destined Killer|32981|https://www.webtoons.com/en/thriller/destined-killer/list?title_no=8033
Ctrl+Alt+Resign|32017|https://www.webtoons.com/en/drama/ctrl-alt-resign/list?title_no=8384
The Secretary’s Secret|30935|https://www.webtoons.com/en/romance/the-secretarys-secret/list?title_no=8373
Paper Tiger|30919|https://www.webtoons.com/en/fantasy/paper-tiger/list?title_no=7693
Code Demon|30352|https://www.webtoons.com/en/action/code-demon/list?title_no=7066
The Pure Heart of a Monster|28066|https://www.webtoons.com/en/romance/the-pure-heart-of-a-monster/list?title_no=8203
Earthbound God’s School Life|26823|https://www.webtoons.com/en/action/earthbound-gods-school-life/list?title_no=8132
The Amazing Spider-Man (2022)|26686|https://www.webtoons.com/en/graphic-novel/the-amazing-spider-man-2022/list?title_no=8475
The Frostbound Warrior|25484|https://www.webtoons.com/en/action/the-frostbound-warrior/list?title_no=8164
One and Only|24936|https://www.webtoons.com/en/romance/one-and-only/list?title_no=8541
Chetamja: The King’s Eyes|23926|https://www.webtoons.com/en/action/chetamja-the-kings-eyes/list?title_no=8032
Silvyre|23451|https://www.webtoons.com/en/action/silvyre/list?title_no=5160
The Twins' New Life|23055|https://www.webtoons.com/en/fantasy/the-twins-new-life/list?title_no=8580
Lord of the Fists|21660|https://www.webtoons.com/en/action/lord-of-the-fists/list?title_no=7698
The Day the Real One Appeared|20882|https://www.webtoons.com/en/romance/the-day-the-real-one-appeared/list?title_no=8204
Miyeon|20832|https://www.webtoons.com/en/drama/miyeon/list?title_no=8473
I Will Become the Villain's Poison Taster|20266|https://www.webtoons.com/en/romance/i-will-become-the-villains-poison-taster/list?title_no=8570
Cryptid|18960|https://www.webtoons.com/en/thriller/cryptid/list?title_no=8008
Copy-Paste Romance|18837|https://www.webtoons.com/en/romance/copy-paste-romance/list?title_no=8016
The Duke is a Thug|18673|https://www.webtoons.com/en/romance/the-duke-is-a-thug/list?title_no=8645
Godzilla: Unnatural Disasters|18518|https://www.webtoons.com/en/graphic-novel/godzilla-unnatural-disasters/list?title_no=7684
The Circumstances of the Lying Empress|17663|https://www.webtoons.com/en/romance/the-circumstances-of-the-lying-empress/list?title_no=8205
Locke and Key|17404|https://www.webtoons.com/en/graphic-novel/locke-and-key/list?title_no=7682
Between Two Floors|17373|https://www.webtoons.com/en/romance/between-two-floors/list?title_no=8010
Containment Zone Management|17133|https://www.webtoons.com/en/sf/containment-zone-management/list?title_no=8376
Our Contract Marriage Ends Here|16527|https://www.webtoons.com/en/drama/our-contract-marriage-ends-here/list?title_no=8482
Ephemeral Bloom|16506|https://www.webtoons.com/en/action/ephemeral-bloom/list?title_no=7925
Playing the Perfect Fox-Eyed Villain|15995|https://www.webtoons.com/en/action/playing-the-perfect-fox-eyed-villain/list?title_no=8375
Horde: Dark Contract Saga|15445|https://www.webtoons.com/en/action/horde-dark-contract-saga/list?title_no=7168
Who’s That Girl?|15405|https://www.webtoons.com/en/romance/whos-that-girl/list?title_no=8520
Teenage Mutant Ninja Turtles: The Last Ronin|14394|https://www.webtoons.com/en/graphic-novel/teenage-mutant-ninja-turtles-the-last-ronin/list?title_no=7681
Holy Night: The Zero|14193|https://www.webtoons.com/en/thriller/holy-night-the-zero/list?title_no=7658
The Worst Generation|14062|https://www.webtoons.com/en/action/the-worst-generation/list?title_no=8189
Ghost Dating Simulation|13810|https://www.webtoons.com/en/romance/ghost-dating-simulation/list?title_no=8381
Have an Affair With Me|13737|https://www.webtoons.com/en/drama/have-an-affair-with-me/list?title_no=8483
Date or Die|13548|https://www.webtoons.com/en/romance/date-or-die/list?title_no=8138
Why Does Everyone Love Me?!|13408|https://www.webtoons.com/en/drama/why-does-everyone-love-me/list?title_no=8370
Regression of the Yong Clan Heir|13249|https://www.webtoons.com/en/action/regression-of-the-yong-clan-heir/list?title_no=7696
Not the First Time|13007|https://www.webtoons.com/en/romance/not-the-first-time/list?title_no=8385
Super Cake|11130|https://www.webtoons.com/en/action/super-cake/list?title_no=4086
Bad Influence|11061|https://www.webtoons.com/en/action/bad-influence/list?title_no=8020
The Spy Life in the Demonic Sect|10933|https://www.webtoons.com/en/action/the-spy-life-in-the-demonic-sect/list?title_no=8292
Island of Stars and Chains|9895|https://www.webtoons.com/en/action/island-of-stars-and-chains/list?title_no=8380
Star Wars™ (2015)|9642|https://www.webtoons.com/en/graphic-novel/star-wars-2015/list?title_no=8476
HELLO SOUR CRUSH|9367|https://www.webtoons.com/en/action/hello-sour-crush/list?title_no=4083
Daisy: How to Become the Duke's Fiancée|8883|https://www.webtoons.com/en/romance/daisy-how-to-become-the-dukes-fiancee/list?title_no=8579
Villainess Streamer|7963|https://www.webtoons.com/en/romance/villainess-streamer/list?title_no=8198
System Universe|7835|https://www.webtoons.com/en/action/system-universe/list?title_no=8178
Return to My Dark Past|7605|https://www.webtoons.com/en/romance/return-to-my-dark-past/list?title_no=8372
Double Kill|6616|https://www.webtoons.com/en/action/double-kill/list?title_no=8578
Footsteps in the Snow|6080|https://www.webtoons.com/en/drama/footsteps-in-the-snow/list?title_no=8472
Like a Chilling Flame|5757|https://www.webtoons.com/en/action/like-a-chilling-flame/list?title_no=8139
Shovel Up!|5267|https://www.webtoons.com/en/fantasy/shovel-up/list?title_no=8480
The End Has Come|4695|https://www.webtoons.com/en/thriller/the-end-has-come/list?title_no=8421
The Monkey King’s Journey to the Murim|4265|https://www.webtoons.com/en/fantasy/the-monkey-kings-journey-to-the-murim/list?title_no=8382
Alien (2021)|4065|https://www.webtoons.com/en/graphic-novel/alien-2021/list?title_no=8477
Project MARS|3564|https://www.webtoons.com/en/action/project-mars/list?title_no=8551
Apple Black|2969|https://www.webtoons.com/en/graphic-novel/apple-black/list?title_no=8646
The Serpent in the Empress’s Chamber|2568|https://www.webtoons.com/en/romance/the-serpent-in-the-empresss-chamber/list?title_no=8559
The Genius Swordmaster Returns|2450|https://www.webtoons.com/en/action/the-genius-swordmaster-returns/list?title_no=8518
Woke Up as the CEO’s Dog|2307|https://www.webtoons.com/en/romance/woke-up-as-the-ceos-dog/list?title_no=8456
The Dying Villainess's Path to a Happy Ending|2029|https://www.webtoons.com/en/romance/the-dying-villainesss-path-to-a-happy-ending/list?title_no=8569
The Dark Duke's Pet Bird|1699|https://www.webtoons.com/en/fantasy/the-dark-dukes-pet-bird/list?title_no=8561
One of Three|1635|https://www.webtoons.com/en/mystery/one-of-three/list?title_no=8457
The Shell|1527|https://www.webtoons.com/en/thriller/the-shell/list?title_no=8519
This is What First Love Is Like, Your Majesty|0|https://www.webtoons.com/en/romance/this-is-what-first-love-is-like-your-majesty/list?title_no=8558
The Hunter Next Door|0|https://www.webtoons.com/en/fantasy/the-hunter-next-door/list?title_no=8571
Dare I Hope|0|https://www.webtoons.com/en/fantasy/dare-i-hope/list?title_no=8658
Castle|0|https://www.webtoons.com/en/action/castle/list?title_no=8481
